"year","election_type","electoral_rule","district","district_code","district_name","chinese_name","station_code","chinese_name_poll_station","name_poll_station","ps_gmaps_coords","lat","lon","candidate_name_eng_1","political_ideo_1","votes_candidate_1","political_affiliations_english_1","candidate_name_eng_2","political_ideo_2","votes_candidate_2","political_affiliations_english_2","candidate_name_eng_3","political_ideo_3","votes_candidate_3","political_affiliations_english_3","candidate_name_eng_4","political_ideo_4","votes_candidate_4","political_affiliations_english_4","candidate_name_eng_5","political_ideo_5","votes_candidate_5","political_affiliations_english_5","candidate_name_eng_6","political_ideo_6","votes_candidate_6","political_affiliations_english_6"
2011,"District Council Election","first-past-the-post","Kowloon City District","G06","Ho Man Tin","何文田","G0602","何文田官立中學","Homantin Government Secondary School","22.3210546, 114.1803702",22.3210546,114.1803702,"CHENG LEE MING","pro-establishment",778,"KOWLOON WEST NEW DYNAMIC","NG CHING MAN","pro-democracy",601,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G07","Kadoorie","嘉道理","G0701","明愛九龍社區中心","Caritas Community Centre - Kowloon","22.3259593, 114.1777944",22.3259593,114.1777944,"TSANG WAI HIN","pro-democracy",56,"PEOPLE POWER","SIU LEONG SING","pro-democracy",354,"ADPL","CHAN KING WONG","pro-establishment",709,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G07","Kadoorie","嘉道理","G0702","九龍總商會","Kowloon Chamber of Commerce","22.318505, 114.1743343",22.318505,114.1743343,"TSANG WAI HIN","pro-democracy",84,"PEOPLE POWER","SIU LEONG SING","pro-democracy",1278,"ADPL","CHAN KING WONG","pro-establishment",874,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G08","Prince","太子","G0801","何明華會督銀禧中學 ","Bishop Hall Jubilee School","22.3297365, 114.1810359",22.3297365,114.1810359,"WONG YEE HIM","pro-establishment",1554,"INDEPENDENT (KOWLOON WEST NEW DYNAMIC)","TANG CHI YING","pro-democracy",604,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G10","Lung Shing","龍城","G1001","九龍城體育館","Kowloon City Sports Centre","22.3296108, 114.1890487",22.3296108,114.1890487,"NG PO KEUNG","pro-establishment",2335,"DAB","CHAU TSUN KIU","pro-democracy",437,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G11","Kai Tak","啓德","G1101","聖三一堂小學","Holy Trinity Primary School","22.325128, 114.18849",22.325128,114.18849,"YEUNG CHUN YU","pro-democracy",1427,"ADPL","IP CHI WAI ALEXANDER","pro-establishment",636,"ECONOMIC SYNERGY","CHEUNG FAN LAN","pro-establishment",625,"DAB; FTU","LEE HON SAM","pro-democracy",190,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G12","Hoi Sham","海心","G1201","聖匠小學","Holy Carpenter Primary School","22.316295, 114.1926876",22.316295,114.1926876,"TOWN MAN HOI EDWIN",NA,731,NA,"PUN KWOK WAH","pro-establishment",2613,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G13","To Kwa Wan North","土瓜灣北","G1301","土瓜灣市政大廈室內羽毛球場","To Kwa Wan Complex Indoor Games Room","22.3173373, 114.1879691",22.3173373,114.1879691,"LEE WAI KING STARRY","pro-establishment",1534,"DAB","WONG TZE HEI CODY","pro-democracy",322,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G14","To Kwa Wan South","土瓜灣南","G1401","中華基督教會基道中學","CCC Kei To Secondary School","22.3134489, 114.1904874",22.3134489,114.1904874,"PUN CHI MAN","pro-democracy",1476,"THE DEMOCRATIC PARTY","NG YUEN TAT","pro-establishment",1296,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G15","Hok Yuen Laguna Verde","鶴園海逸","G1501","博愛醫院任永賢夫人幼稚園 / 幼兒中心","POH Mrs Yam Wing Yin Kindergarten / Day Nursery","22.306645, 114.192554",22.306645,114.192554,"SIU YUEN SHEUNG","pro-establishment",1020,"DAB","IP KWAN HO","pro-democracy",539,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G15","Hok Yuen Laguna Verde","鶴園海逸","G1502","保良局顏寶鈴書院","PLK Ngan Po Ling College","22.3128966, 114.1900909",22.3128966,114.1900909,"SIU YUEN SHEUNG","pro-establishment",645,"DAB","IP KWAN HO","pro-democracy",316,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G16","Whampoa East","黃埔東","G1601","葛量洪校友會黃埔學校","GCEPSA Whampoa Primary School","22.303541, 114.1914023",22.303541,114.1914023,"LEUNG MEI FUN","pro-establishment",2236,"KOWLOON WEST NEW DYNAMIC","WONG PIK WAN","pro-democracy",1513,"THE DEMOCRATIC PARTY","AU YEUNG YING KIT JEFF","pro-democracy",371,"PEOPLE POWER; POWER VOTES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G17","Whampoa West","黃埔西","G1701","馬頭涌官立小學(紅磡灣)","Ma Tau Chung Government Primary School (Hung Hom Bay)","22.3023906, 114.1879149",22.3023906,114.1879149,"LAU WAI WING","pro-establishment",1710,"KOWLOON WEST NEW DYNAMIC","LO CHUN KIT","pro-democracy",958,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G18","Hung Hom Bay","紅磡灣","G1801","聖匠中學","Holy Carpenter Secondary School","22.3075982, 114.1880024",22.3075982,114.1880024,"CHEUNG YAN HONG","pro-establishment",1994,"KOWLOON WEST NEW DYNAMIC","FOO WAI LOK","pro-democracy",640,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G19","Hung Hom","紅磡","G1901","紅磡市政大廈體育館","Hung Hom Municipal Services Building Sports Centre","22.3074403, 114.1872381",22.3074403,114.1872381,"WONG CHI KEUNG",NA,48,NA,"CHAN CHUNG CHEUNG","pro-establishment",858,"DAB","YUM KWOK TUNG PIUS","pro-democracy",1360,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G20","Ka Wai","家維","G2001","天神嘉諾撒學校","Holy Angels Canossian School","22.3107305, 114.1861017",22.3107305,114.1861017,"TSANG CHIU WAI","pro-democracy",701,"PEOPLE POWER","LEE CHI CHING",NA,256,NA,"LO CHIU KIT","pro-establishment",2650,"KOWLOON WEST NEW DYNAMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G21","Oi Man","愛民","G2101","何文田體育館","Ho Man Tin Sports Centre","22.3118107, 114.1811141",22.3118107,114.1811141,"CHAN LAI KWAN","pro-democracy",1726,"THE DEMOCRATIC PARTY","NG FAN KAM","pro-establishment",2821,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kowloon City District","G22","Oi Chun","愛俊","G2201","天主教領島學校","Ling To Catholic Primary School","22.3147825, 114.1792925",22.3147825,114.1792925,"CHO WUI HUNG","pro-establishment",2835,"KOWLOON WEST NEW DYNAMIC","CHAN YAU CHEONG","pro-democracy",1643,"CIVIC PARTY","CHAN YIN LING",NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H02","Lung Ha","龍下","H0201","黃大仙官立小學","Wong Tai Sin Government Primary School","22.3409341, 114.1934377",22.3409341,114.1934377,"LEE TUNG KONG","pro-establishment",1300,"DAB","KWOK SAU YING",NA,2870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H03","Lung Sheung","龍上","H0301","龍翔官立中學","Lung Cheung Government Secondary School","22.3428504, 114.1900255",22.3428504,114.1900255,"CHAN YUEN HAN","pro-establishment",3456,"FTU","LAM WAI KEI","pro-democracy",1039,"THE DEMOCRATIC PARTY","YUM EDWARD LIANG HSIEN","pro-democracy",441,"PEOPLE POWER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H04","Fung Wong","鳳凰","H0401","聖母書院","Our Lady's College","22.3450132, 114.1967986",22.3450132,114.1967986,"CHEUNG CHI WANG JOEY","pro-establishment",803,"LIBERAL PARTY","WONG HIN WAI","pro-democracy",309,"LEAGUE OF SOCIAL DEMOCRATS","CHAN YIM KWONG JOE",NA,1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H05","Fung Tak","鳳德","H0501","鳳德社區中心","Fung Tak Estate Community Centre","22.3430037, 114.2016417",22.3430037,114.2016417,"FU MOON FONG FERDINAND",NA,220,NA,"WONG KWOK KEUNG",NA,1898,NA,"KAN CHI HO","pro-establishment",2498,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H06","Lung Sing","龍星","H0601","香港小童群益會賽馬會慈雲山青少年綜合服務中心","BGCA of HKJC Tsz Wan Shan Children & Youth Integrated Services Centre","22.3481295, 114.19927",22.3481295,114.19927,"CHAN WAI SUN SIMON",NA,157,NA,"TAM HEUNG MAN",NA,1345,NA,"CHOI LUK SING","pro-establishment",2341,"KOWLOON FEDERATION OF ASSOCIATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H06","Lung Sing","龍星","H0602","保良局張麥珍耆樂中心","PLK Mrs. Maria Cheung Lifelong Learning Institute for the Senior","22.341916, 114.201768",22.341916,114.201768,"CHAN WAI SUN SIMON",NA,76,NA,"TAM HEUNG MAN",NA,1517,NA,"CHOI LUK SING","pro-establishment",468,"KOWLOON FEDERATION OF ASSOCIATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H07","San Po Kong","新蒲崗","H0701","保良局何壽南小學","PLK Stanley Ho Sau Nan Primary School","22.3317965, 114.2042554",22.3317965,114.2042554,"LEE TAT YAN","pro-establishment",1172,"KOWLOON FEDERATION OF ASSOCIATIONS","WAT KI ON","pro-establishment",521,"NEW PEOPLE'S PARTY","LEUNG YAT MING PAUL","pro-democracy",265,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H07","San Po Kong","新蒲崗","H0702","嘉諾撒小學 (新蒲崗)","Canossa Primary School (San Po Kong)","22.3370771, 114.2015969",22.3370771,114.2015969,"LEE TAT YAN","pro-establishment",1705,"KOWLOON FEDERATION OF ASSOCIATIONS","WAT KI ON","pro-establishment",754,"NEW PEOPLE'S PARTY","LEUNG YAT MING PAUL","pro-democracy",237,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H09","Tung Mei","東美","H0901","聖公會基德小學","SKH Kei Tak Primary School","22.3369379, 114.1945311",22.3369379,114.1945311,"LAM MAN FAI","pro-establishment",1607,"FTU; DAB; East Kowloon District Residents' Committee","MOK YING FAN","pro-democracy",1878,"ADPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H11","Wang Tau Hom","橫頭磡","H1101","香港青年協會賽馬會橫頭磡青年空間","HK Federation of Youth Groups Jockey Club Wang Tau Hom Youth S.P.O.T.","22.339938, 114.186469",22.339938,114.186469,"LAI WING HO JOE","pro-establishment",1669,"DAB","WONG SHUN YIN","pro-democracy",773,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H11","Wang Tau Hom","橫頭磡","H1102","香港傷殘青年協會(賽馬會活動中心)","Hong Kong Federation of Handicapped Youth (Jockey Club Activity Center)","22.3398618, 114.1890394",22.3398618,114.1890394,"LAI WING HO JOE","pro-establishment",1557,"DAB","WONG SHUN YIN","pro-democracy",828,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H12","Tin Keung","天強","H1201","天主教博智小學","Price Memorial Catholic Primary School","22.3440758, 114.1873781",22.3440758,114.1873781,"CHAN ON TAI","pro-establishment",1855,"LIBERAL PARTY","WONG HOK MING","pro-democracy",882,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H12","Tin Keung","天強","H1202","潔心林炳炎中學","Kit Sam Lam Bing Yim Secondary School","22.3410659, 114.1854104",22.3410659,114.1854104,"CHAN ON TAI","pro-establishment",1132,"LIBERAL PARTY","WONG HOK MING","pro-democracy",619,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H14","Chuk Yuen South","竹園南","H1401","竹園社區中心","Chuk Yuen Estate Community Centre","22.344729, 114.194028",22.344729,114.194028,"HUI KAM SHING","pro-democracy",1434,"ADPL","CHONG CHAK CHOI","pro-establishment",799,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H14","Chuk Yuen South","竹園南","H1402","浸信會天虹小學","Baptist Rainbow Primary School","22.34468, 114.1897225",22.34468,114.1897225,"HUI KAM SHING","pro-democracy",1314,"ADPL","CHONG CHAK CHOI","pro-establishment",774,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H15","Chuk Yuen North","竹園北","H1501","香港聖公會竹園馬田法政牧師長者綜合服務中心","HKSKH Chuk Yuen Canon Martin District Elderly Community Centre","22.345825, 114.192915",22.345825,114.192915,"CHAN KA WAI",NA,100,NA,"TING CHI WAI ROY",NA,810,NA,"TO KWAN HANG ANDREW","pro-democracy",620,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H15","Chuk Yuen North","竹園北","H1502","聖公會慈光堂柯佩璋幼稚園","SKH Kindly Light Church Or Pui Cheung Kindergarten","22.3457256, 114.1946441",22.3457256,114.1946441,"CHAN KA WAI",NA,407,NA,"TING CHI WAI ROY",NA,1944,NA,"TO KWAN HANG ANDREW","pro-democracy",1040,"LEAGUE OF SOCIAL DEMOCRATS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H16","Tsz Wan West","慈雲西","H1601","嗇色園主辦可立小學","Ho Lap Primary School (Sponsored by Sik Sik Yuen)","22.347178, 114.1984894",22.347178,114.1984894,"LUI WING KEI","pro-democracy",2502,"THE DEMOCRATIC PARTY","YUEN KWOK KEUNG","pro-establishment",2596,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H18","Ching On","正安","H1801","慈雲山聖文德天主教小學","TWS St. Bonaventure Catholic Primary School","22.3497243, 114.2034499",22.3497243,114.2034499,"WONG YAT YUK","pro-democracy",3762,"DEMOCRATIC COALITION FOR DC ELECTION","CHAN CHAK SUM","pro-establishment",1131,"FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H20","King Fu","瓊富","H2001","聖公會基心小學","SKH Kei Sum Primary School","22.343012, 114.20947",22.343012,114.20947,"WU CHI WAI","pro-democracy",4300,"THE DEMOCRATIC PARTY","GUO SHAN ZHEN","pro-establishment",968,"KOWLOON FEDERATION OF ASSOCIATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H21","Choi Wan East","彩雲東","H2101","保良局百周年學校","PLK Centenary School","22.3142739, 114.1904925",22.3142739,114.1904925,"LOK WAI CHUEN",NA,55,NA,"CHOY TSZ KIN TIMOTHY","pro-establishment",1533,"DAB","WONG KWOK TUNG","pro-democracy",2025,"THE DEMOCRATIC PARTY; POWER FOR DEMOCRACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H22","Choi Wan South","彩雲南","H2201","香港幼稚園協會幼兒學校","Hong Kong Kindergarten Association Pre-School","22.333167, 114.213323",22.333167,114.213323,"SHUM WAN WA","pro-democracy",2244,"THE DEMOCRATIC PARTY","CHEUNG SZE CHUN","pro-establishment",1088,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H23","Choi Wan West","彩雲西","H2301","彩雲社區中心","Choi Wan Estate Community Centre","22.335011, 114.2137931",22.335011,114.2137931,"LEUNG CHUN WAH",NA,200,NA,"CHUI PAK TAI","pro-democracy",1554,"THE DEMOCRATIC PARTY","TAM MEI PO","pro-establishment",1819,"DAB; FTU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H24","Chi Choi","池彩","H2401","佛教孔仙洲紀念中學","Buddhist Hung Sean Chau Memorial College","22.3385556, 114.2082454",22.3385556,114.2082454,"CHUI KA CHUN DICKENS","pro-democracy",992,"THE DEMOCRATIC PARTY","HO YIN FAI","pro-establishment",755,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H24","Chi Choi","池彩","H2402","中華基督教會基華小學","CCC Kei Wa Primary School","22.3360181, 114.2066061",22.3360181,114.2066061,"CHUI KA CHUN DICKENS","pro-democracy",433,"THE DEMOCRATIC PARTY","HO YIN FAI","pro-establishment",957,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Wong Tai Sin District","H25","Choi Hung","彩虹","H2501","聖公會日修小學","SKH Yat Sau Primary School","22.3365853, 114.204917",22.3365853,114.204917,"TSOI CHI YIN","pro-democracy",1232,"Choi Hung Estate SSA","MOK KIN WING",NA,2802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J01","Kwun Tong Central","觀塘中心","J0101","觀塘官立小學","Kwun Tong Government Primary School","22.316522, 114.217952",22.316522,114.217952,"TSUI WING CHUEN RICKY",NA,28,NA,"CHAN WAH YU NELSON","pro-establishment",540,"KOWLOON FEDERATION OF ASSOCIATIONS","LAI YUEN PAN",NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J01","Kwun Tong Central","觀塘中心","J0102","觀塘郵政局","Kwun Tong Post Office","22.3102733, 114.2221304",22.3102733,114.2221304,"TSUI WING CHUEN RICKY",NA,43,NA,"CHAN WAH YU NELSON","pro-establishment",703,"KOWLOON FEDERATION OF ASSOCIATIONS","LAI YUEN PAN",NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J01","Kwun Tong Central","觀塘中心","J0103","觀塘社區中心","Kwun Tong Community Centre","22.3129104, 114.2296061",22.3129104,114.2296061,"TSUI WING CHUEN RICKY",NA,75,NA,"CHAN WAH YU NELSON","pro-establishment",508,"KOWLOON FEDERATION OF ASSOCIATIONS","LAI YUEN PAN",NA,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J02","Kowloon Bay","九龍灣","J0201","德福花園社區會堂","Telford Gardens Community Hall","22.3243965, 114.2125663",22.3243965,114.2125663,"POON YAM WAI CHUN WINNIE",NA,2030,NA,"TOU YAT LUNG ALEX","pro-establishment",662,"FEDERATION OF PUBLIC HOUSING ESTATES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J04","Lai Ching","麗晶","J0401","仁濟醫院羅陳楚思中學","Yan Chai Hospital Law Chan Chor Si College","22.3280663, 114.2080748",22.3280663,114.2080748,"POON CHUN YUEN","pro-establishment",2729,"DAB","CHAN TSZ KIT SUNNY","pro-democracy",2567,"CIVIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J05","Ping Shek","坪石","J0501","聖公會聖約翰小學","SKH St John's Primary School","22.333968, 114.211342",22.333968,114.211342,"LAM SUM SHING","pro-democracy",817,"LEAGUE OF SOCIAL DEMOCRATS","CHAN PAK LI BERNARD","pro-establishment",2759,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J06","Sheung Choi","雙彩","J0601","佐敦谷聖若瑟天主教小學","Jordan Valley St Joseph's Catholic Primary School","22.3287403, 114.2140434",22.3287403,114.2140434,"TAM SIU CHEUK","pro-establishment",1814,"DAB","WONG KA LOK","pro-democracy",259,"LEAGUE OF SOCIAL DEMOCRATS","YING WING HO","pro-democracy",426,"THE DEMOCRATIC PARTY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J07","Jordan Valley","佐敦谷","J0701","振華道體育館","Chun Wah Road Sports Centre","22.3225958, 114.2205204",22.3225958,114.2205204,"WONG WAI TAG","pro-democracy",388,"THE DEMOCRATIC PARTY","NGAN MAN YU","pro-establishment",426,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J07","Jordan Valley","佐敦谷","J0702","瑪利諾中學","Maryknoll Secondary School","22.3251831, 114.2166663",22.3251831,114.2166663,"WONG WAI TAG","pro-democracy",1205,"THE DEMOCRATIC PARTY","NGAN MAN YU","pro-establishment",1432,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J07","Jordan Valley","佐敦谷","J0703","牛頭角道體育館","Ngau Tau Kok Road Sports Centre","22.321434, 114.2162781",22.321434,114.2162781,"WONG WAI TAG","pro-democracy",499,"THE DEMOCRATIC PARTY","NGAN MAN YU","pro-establishment",376,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J12","Sau Mau Ping North","秀茂坪北","J1201","基督教聖約教會堅樂小學","The Mission Covenant Church Holm Glad Primary School","22.3207588, 114.2316882",22.3207588,114.2316882,"KAI MING WAH","pro-democracy",2118,"THE DEMOCRATIC PARTY","WONG CHUN PING","pro-establishment",2934,"INDEPENDENT (KOWLOON FEDERATION OF ASSOCIATIONS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J13","Hiu Lai","曉麗","J1301","路德會陳蒙恩幼稚園","Chan Mung Yan Lutheran Kindergarten","22.3201854, 114.2298086",22.3201854,114.2298086,"LI KONG SANG",NA,962,NA,"SO LAI CHUN","pro-establishment",1798,"INDEPENDENT (KOWLOON FEDERATION OF ASSOCIATIONS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J13","Hiu Lai","曉麗","J1302","宣道會秀茂坪陳李詠貞幼稚園","CASMP Chen Lee Wing Tsing Kindergarten","22.3218002, 114.2287163",22.3218002,114.2287163,"LI KONG SANG",NA,715,NA,"SO LAI CHUN","pro-establishment",1412,"INDEPENDENT (KOWLOON FEDERATION OF ASSOCIATIONS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J14","Sau Mau Ping South","秀茂坪南","J1401","秀明小學","Sau Ming Primary School","22.319442, 114.232881",22.319442,114.232881,"LI YIU KEE","pro-democracy",1485,"THE DEMOCRATIC PARTY","MAK FU LING","pro-establishment",2049,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J14","Sau Mau Ping South","秀茂坪南","J1402","觀塘官立小學(秀明道)","Kwun Tong Government Primary School (Sau Ming Road)","22.315068, 114.233927",22.315068,114.233927,"LI YIU KEE","pro-democracy",499,"THE DEMOCRATIC PARTY","MAK FU LING","pro-establishment",1152,"DAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"District Council Election","first-past-the-post","Kwun Tong District","J15","Hing Tin","興田","J1501","聖公會德田李兆強小學","SKH Tak Tin Lee Shiu Keung Primary School","22.310958, 114.236894",22.310958,114.236894,"YU SHING HEI","pro-establishment",1030,"DAB; FTU","CHAN TIN TSAN TIMOTHY","pro-democracy",380,"PEOPLE POWER; POWER VOTES","CHAN MAN KIN","pro-democracy",1921,"THE DEMOCRATIC PARTY","SUN HUNG WA",NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA
